"ID odgovora","Datum prosleđivanja","Poslednja strana","Početni jezik","Datum početka","Datum poslednje akcije","IP adresa","Molimo vas da označite svoj pol. []","Molimo Vas da označite svoju ulogu u današnjoj poseti veb-sajta Odseka. []","Koliko često posećujete veb-sajt Odseka za psihologiju? []","Koliko vremena provedete na veb-sajtu Odseka prilikom tipične posete? []","Kakav je vaš opšti utisak vezan za korišćenje veb-sajta Odseka za psihologiju? []","{if(is_empty(hidden), rand(1, 100), hidden)}","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Opšti izgled i dizajn veb-sajta je atraktivan.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Početna stranica veb-sajta mi daje jednosavan uvid u njegovu strukturu i logiku korišćenja.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Uvek znam gde mogu da pronađem informaciju koju tražim.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Bilo mi je lako da naučim kako da se krećem kroz veb-sajt.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Informacije koje se nude na veb-sajtu su korisne, potpune i jasne.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Jezik/terminologija koji se koristi u sadržaju su laki za čitanje i razumevanje.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Opis ponuđen na stranicama predmeta mi je veoma koristan prilikom odabira izbornih predmeta.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [U odeljku Aktuelnosti i vesti pronalazim korisne informacije.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Informacije koje se nude na veb-sajtu se redovno ažuriraju.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Lako i brzo mogu da rezervišem termin za eksperimente.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Mislim da budući studenti Odseka mogu lako da nauče kako da koriste veb-sajt.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Zadovoljan sam brzinom učitavanja stranica veb-sajta.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Veb-sajtu češće pristupam sa mobilnih uređaja nego sa računara.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Početna stranica veb-sajta mi daje jednosavan uvid u njegovu strukturu i logiku korišćenja.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Mislim da budući studenti Odseka mogu lako da nauče kako da koriste veb-sajt.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Bilo mi je lako da naučim kako da se krećem kroz veb-sajt.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Opšti izgled i dizajn veb-sajta je atraktivan.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Informacije koje se nude na veb-sajtu su korisne, potpune i jasne.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [U odeljku Aktuelnosti i vesti pronalazim korisne informacije.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Veb-sajtu češće pristupam sa mobilnih uređaja nego sa računara.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Jezik/terminologija koji se koristi u sadržaju su laki za čitanje i razumevanje.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Uvek znam gde mogu da pronađem informaciju koju tražim.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Opis ponuđen na stranicama predmeta mi je veoma koristan prilikom odabira izbornih predmeta.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Lako i brzo mogu da rezervišem termin za eksperimente.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Informacije koje se nude na veb-sajtu se redovno ažuriraju.]","Molimo vas da ocenite različite aspekte korišćenja veb-sajta Odseka tako što ćete izraziti stepen slaganja sa sledećim tvrdnjama. [Zadovoljan sam brzinom učitavanja stranica veb-sajta.]","Da li ste naišli na neki problem ili ste imali negativno iskustvo prilikom korišćenja veb-sajta? Ako jeste, koje?","Koju vrstu informacija bi, po vašem mišljenu, trebalo dodati na veb-sajt?","Da li imate neke konkretne sugestije za poboljšanje veb-sajta Odseka za psihologiju?","Da li ste naišli na neki problem ili ste imali negativno iskustvo prilikom korišćenja veb-sajta? Ako jeste, koje?","Koju vrstu informacija bi, po vašem mišljenu, trebalo dodati na veb-sajt?","Da li imate neke konkretne sugestije za poboljšanje veb-sajta Odseka za psihologiju?","Ukupno vreme","Vreme grupe: Molim Vas odgovorite na sledeća pitanja","Vreme pitanja: DemografskePol","Vreme pitanja: Demografske","Vreme pitanja: zaAnalytics1","Vreme pitanja: vreme","Vreme pitanja: zaAnalzticsMozda","Vreme pitanja: hidden","Vreme grupe: Molim Vas obeležite stepen slaganja na sledeća pitanja.","Vreme pitanja: MatrixVSsingle","Vreme pitanja: MatrixVSsingleDruga","Vreme grupe: Molim Vas napišite Vaš odgovor na sledeća pitanja.","Vreme pitanja: textboxPrvi","Vreme pitanja: textboxDrugi","Vreme pitanja: textboxTreci","Vreme grupe: Molim Vas napišite Vaš odgovor na sledeća pitanja.","Vreme pitanja: textboxPrvimali","Vreme pitanja: textboxDrugimali","Vreme pitanja: textboxTrecimali"
"315","","1","sr-Latn","2019-10-05 11:32:54","2019-10-05 11:32:54","109.245.227.126","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"316","2019-10-07 09:41:05","1","sr-Latn","2019-10-07 09:38:33","2019-10-07 09:41:05","147.91.172.81","Muški","Nastavnik Odseka","Nekoliko puta mesečno","Manje od 5 minuta","Neutralan","76","","","","","","","","","","","","","","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se ne slažem","Uglavnom se slažem","Uopšte se ne slažem","Uopšte se ne slažem","Nedolučan/na sam","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se ne slažem","Potpuno se slažem","","","","","","","152.81","","","","","","","","","","","","","","","","","",""
"317","2019-10-07 10:02:04","1","sr-Latn","2019-10-07 10:00:07","2019-10-07 10:02:04","77.105.2.124","Ženski","Student Odseka","Nekoliko puta mesečno","Manje od 5 minuta","Neutralan","77","","","","","","","","","","","","","","Uglavnom se ne slažem","Uglavnom se ne slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se ne slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se ne slažem","Nedolučan/na sam","","","","","","","117.34","","","","","","","","","","","","","","","","","",""
"318","","1","sr-Latn","2019-10-07 10:02:10","2019-10-07 10:02:10","77.105.2.124","","","","","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"319","","1","sr-Latn","2019-10-08 01:39:36","2019-10-08 01:39:36","87.116.183.254","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"320","","1","sr-Latn","2019-10-08 21:51:39","2019-10-08 21:51:39","109.93.101.128","","","","","","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"321","","1","sr-Latn","2019-10-08 21:51:41","2019-10-08 21:51:41","109.93.101.128","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"322","","1","sr-Latn","2019-10-09 17:14:56","2019-10-09 17:14:56","109.245.111.234","","","","","","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"323","","1","sr-Latn","2019-10-09 17:14:57","2019-10-09 17:14:57","109.245.111.234","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"324","","1","sr-Latn","2019-10-09 17:19:52","2019-10-09 17:19:52","77.46.221.196","","","","","","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"325","2019-10-09 18:20:24","1","sr-Latn","2019-10-09 18:17:14","2019-10-09 18:20:24","109.245.95.215","Ženski","Drugo","Nekoliko puta u semestru","Duže od 30 minuta","Veoma pozitivan","35","Uglavnom se ne slažem","Potpuno se slažem","Potpuno se slažem","Potpuno se slažem","Potpuno se slažem","Potpuno se slažem","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","Uglavnom se slažem","","","","","","","","","","","","","","","","","","","","190.64","","","","","","","","","","","","","","","","","",""
"326","2019-10-09 18:18:47","1","sr-Latn","2019-10-09 18:17:23","2019-10-09 18:18:47","109.93.195.200","Ženski","Student Odseka","Barem jednom nedeljno","Manje od 5 minuta","Uglavnom pozitivan","50","Uglavnom se ne slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se ne slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se ne slažem","","","","","","","","","","","","","","","","","","","","84.05","","","","","","","","","","","","","","","","","",""
"327","","1","sr-Latn","2019-10-09 18:37:39","2019-10-09 18:37:39","109.245.225.53","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"328","2019-10-09 20:35:38","1","sr-Latn","2019-10-09 20:10:53","2019-10-09 20:35:38","188.2.10.138","Ženski","Student Odseka","Barem jednom nedeljno","Manje od 5 minuta","Uglavnom pozitivan","69","","","","","","","","","","","","","","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Uglavnom se ne slažem","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","","","","","Informacije o predstojećim konferencijama ili sličnim dešavanjima iz obolasti psihologije  u državi i regionu, kao i vesti o uspesima/nagradama ili sl. koje su dodeljeni  centrima, profesorima ili studentima Odseka. Takođe, makar osnovne informacije u vezi sa 4 modula koja studenti biraju na četvrtoj godini studija i o mogućnostima stručne prakse na svakom od njih, bi bile i više nego korisne.","Ažurirati grupe izbornih predmeta i sa liste izbaciti predmete koji se više ne održavaju ili su premešteni za neki drugi semestar.","1485.92","","","","","","","","","","","","","","","","","",""
"329","2019-10-09 23:19:14","1","sr-Latn","2019-10-09 23:14:55","2019-10-09 23:19:14","77.243.22.5","Ženski","Student Odseka","Barem jednom nedeljno","Između 5 i 15 minuta","Uglavnom pozitivan","75","","","","","","","","","","","","","","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se ne slažem","Uglavnom se slažem","Uglavnom se slažem","Uopšte se ne slažem","Potpuno se slažem","Uglavnom se ne slažem","Nedolučan/na sam","Uopšte se ne slažem","Uglavnom se slažem","Uglavnom se slažem","","","","","","","259.25","","","","","","","","","","","","","","","","","",""
"331","","1","sr-Latn","2019-10-10 11:14:02","2019-10-10 11:14:02","188.120.116.63","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"332","","1","sr-Latn","2019-10-10 12:47:50","2019-10-10 12:47:50","147.91.172.81","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"333","2019-10-11 16:25:07","1","sr-Latn","2019-10-11 16:22:36","2019-10-11 16:25:07","188.2.1.102","Ženski","Student Odseka","Barem jednom nedeljno","Između 5 i 15 minuta","Uglavnom pozitivan","35","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","Potpuno se slažem","Uglavnom se ne slažem","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Uglavnom se slažem","","","","","","","","","","","","","","Neadekvatan je za korišćenje preko mobilnog telefona","","","","","","150.23","","","","","","","","","","","","","","","","","",""
"334","","1","sr-Latn","2019-10-12 01:23:32","2019-10-12 01:23:32","207.46.13.129","","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"335","","1","sr-Latn","2019-10-12 09:08:36","2019-10-12 09:08:36","188.2.4.36","","","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"336","","1","sr-Latn","2019-10-12 14:05:47","2019-10-12 14:05:47","109.245.35.52","","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"337","","1","sr-Latn","2019-10-12 20:55:04","2019-10-12 20:55:04","178.221.12.228","","","","","","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"338","","1","sr-Latn","2019-10-13 03:58:49","2019-10-13 03:58:49","207.46.13.117","","","","","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"339","","1","sr-Latn","2019-10-13 22:09:11","2019-10-13 22:09:11","207.46.13.80","","","","","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"340","","1","sr-Latn","2019-10-14 06:58:06","2019-10-14 06:58:06","45.55.252.183","","","","","","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"341","","1","sr-Latn","2019-10-14 14:35:19","2019-10-14 14:35:19","212.200.181.77","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"342","","1","sr-Latn","2019-10-14 20:59:29","2019-10-14 20:59:29","178.221.167.7","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"343","","1","sr-Latn","2019-10-14 22:31:12","2019-10-14 22:31:12","94.189.147.205","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"344","2019-10-14 22:42:57","1","sr-Latn","2019-10-14 22:35:13","2019-10-14 22:42:57","37.19.109.74","Ženski","Student Odseka","Barem jednom nedeljno","Manje od 5 minuta","Veoma pozitivan","96","","","","","","","","","","","","","","Potpuno se slažem","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Potpuno se slažem","Potpuno se slažem","","","","","","Možda bi profesori mogli više da se aktiviraju. Odnosno, da se na neki način za svaki predmet napravi podfolder ili neka linija koja razdvaja prezentacije (odnosno fajlove sa predavanja), pa onda podfolder (ili samo neka linija koja razdvaja) - sa nekim zanimljvostima koje profesori mogu da nam dodaju, to može biti neka dodatna literatura, zanimljiv video, nešto što nas može više približiti predavanjima, neke njihove sugestije. Treći podfolder, kolokvijumi, rezultati seminarskih radova, različiti rezultati, bodovanja. Četvrti deo, mogu biti zadaci.. Sve u zavisnosti od predmeta kakav je. Možda čisto neka vrsta podele radi lakše preglednosti za određen predmet. A tu vrstu podele bi trebao sam profesor da organizuje u zavisnosti od predmeta. ","464.31","","","","","","","","","","","","","","","","","",""
"345","","1","sr-Latn","2019-10-15 08:02:38","2019-10-15 08:02:38","188.120.118.173","","","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"346","","1","sr-Latn","2019-10-15 12:46:09","2019-10-15 12:46:09","77.243.19.248","","","","","","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"347","2019-10-15 22:07:28","1","sr-Latn","2019-10-15 22:01:14","2019-10-15 22:07:28","188.2.57.6","Ženski","Student Odseka","Barem jednom nedeljno","Između 15 i 30 minuta","Uglavnom pozitivan","16","Uglavnom se slažem","Uglavnom se ne slažem","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se slažem","Potpuno se slažem","Nedolučan/na sam","Potpuno se slažem","Uglavnom se slažem","","","","","","","","","","","","","","Ne. ","Termine za konsultacije. ","","","","","374.82","","","","","","","","","","","","","","","","","",""
"348","","1","sr-Latn","2019-10-15 22:08:21","2019-10-15 22:08:21","188.2.57.6","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"349","2019-10-18 14:10:59","1","sr-Latn","2019-10-18 14:07:10","2019-10-18 14:10:59","Invalid","Ženski","Nastavnik Odseka","Barem jednom nedeljno","Između 5 i 15 minuta","Veoma pozitivan","69","","","","","","","","","","","","","","Potpuno se slažem","Potpuno se slažem","Potpuno se slažem","Uglavnom se slažem","Potpuno se slažem","Nedolučan/na sam","Uglavnom se ne slažem","Potpuno se slažem","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se slažem","Potpuno se slažem","","","","/","Aktuelni radni kalendar, link koji postoji izbacuje gresku","/","228.76","","","","","","","","","","","","","","","","","",""
"350","","1","sr-Latn","2019-10-18 20:20:20","2019-10-18 20:20:20","142.93.69.194","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"351","","1","sr-Latn","2019-10-18 22:53:40","2019-10-18 22:53:40","212.200.181.162","","","","","","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"352","","1","sr-Latn","2019-10-19 12:19:50","2019-10-19 12:19:50","87.250.224.81","","","","","","89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"353","","1","sr-Latn","2019-10-19 15:23:50","2019-10-19 15:23:50","109.245.127.56","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"354","","1","sr-Latn","2019-10-21 19:10:16","2019-10-21 19:10:16","87.116.180.94","","","","","","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"355","","1","sr-Latn","2019-10-23 06:18:55","2019-10-23 06:18:55","45.55.254.220","","","","","","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"356","","1","sr-Latn","2019-10-23 13:46:55","2019-10-23 13:46:55","109.93.227.45","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"357","2019-10-23 14:50:32","1","sr-Latn","2019-10-23 14:45:00","2019-10-23 14:50:32","178.222.182.70","Ženski","Student Odseka","Barem jednom nedeljno","Manje od 5 minuta","Uglavnom pozitivan","94","","","","","","","","","","","","","","Uglavnom se slažem","Potpuno se slažem","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se slažem","Uglavnom se slažem","","","","","Razmena studenata.","","333.15","","","","","","","","","","","","","","","","","",""
"358","","1","sr-Latn","2019-10-23 20:29:54","2019-10-23 20:29:54","39.100.250.90","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"359","","1","sr-Latn","2019-10-24 08:00:56","2019-10-24 08:00:57","188.2.64.235","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"360","","1","sr-Latn","2019-10-24 19:41:03","2019-10-24 19:41:03","89.216.115.132","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"361","","1","sr-Latn","2019-10-24 19:41:27","2019-10-24 19:41:27","178.222.164.56","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"362","2019-10-25 20:57:57","1","sr-Latn","2019-10-25 20:54:29","2019-10-25 20:57:57","93.87.60.158","Ženski","Student Odseka","Barem jednom nedeljno","Manje od 5 minuta","Uglavnom pozitivan","61","","","","","","","","","","","","","","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","Nedolučan/na sam","Uglavnom se slažem","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","Uglavnom se slažem","Uglavnom se ne slažem","Nedolučan/na sam","Uglavnom se ne slažem","Potpuno se slažem","","","","Neažuriranost promene izbornih predmeta, tj. navođenje predmeta kao dostupnih iako nisu. ","","","208.97","","","","","","","","","","","","","","","","","",""
"363","","1","sr-Latn","2019-10-26 19:43:00","2019-10-26 19:43:00","178.79.48.34","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"364","","1","sr-Latn","2019-10-27 14:51:35","2019-10-27 14:51:35","159.203.98.50","","","","","","93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"365","","1","sr-Latn","2019-10-27 18:55:59","2019-10-27 18:55:59","188.246.63.142","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"366","","1","sr-Latn","2019-10-28 14:04:29","2019-10-28 14:04:29","212.200.101.189","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"367","","1","sr-Latn","2019-10-29 15:55:58","2019-10-29 15:55:58","178.149.42.150","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"368","","1","sr-Latn","2019-10-29 17:08:12","2019-10-29 17:08:12","188.2.21.23","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"369","","1","sr-Latn","2019-10-30 11:06:36","2019-10-30 11:06:36","109.165.197.50","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"370","","1","sr-Latn","2019-10-30 12:20:03","2019-10-30 12:20:03","109.122.92.102","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"371","","1","sr-Latn","2019-10-31 06:38:03","2019-10-31 06:38:03","212.200.101.189","","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"372","","1","sr-Latn","2019-10-31 10:57:25","2019-10-31 10:57:25","109.92.224.30","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"373","","1","sr-Latn","2019-10-31 11:48:53","2019-11-02 07:57:53","77.243.25.22","","","","","","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"374","2019-10-31 12:29:34","1","sr-Latn","2019-10-31 12:27:57","2019-10-31 12:29:34","79.101.159.241","Ženski","Drugo","Nekoliko puta mesečno","Između 5 i 15 minuta","Neutralan","28","Uglavnom se ne slažem","Uopšte se ne slažem","Uglavnom se ne slažem","Uglavnom se slažem","Uglavnom se slažem","Uglavnom se slažem","Nedolučan/na sam","Uglavnom se ne slažem","Nedolučan/na sam","Uglavnom se slažem","Nedolučan/na sam","Nedolučan/na sam","Uglavnom se ne slažem","","","","","","","","","","","","","","","","","","","","97.63","","","","","","","","","","","","","","","","","",""
"375","","1","sr-Latn","2019-10-31 22:46:59","2019-10-31 22:46:59","207.46.13.24","","","","","","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"376","","1","sr-Latn","2019-11-01 11:50:40","2019-11-01 11:50:40","142.93.184.127","","","","","","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"377","","1","sr-Latn","2019-11-03 11:28:01","2019-11-03 11:28:01","109.93.88.77","","","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"378","","1","sr-Latn","2019-11-03 16:32:53","2019-11-03 16:32:53","109.245.95.43","","","","","","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"379","","1","sr-Latn","2019-11-03 23:51:38","2019-11-03 23:51:38","157.55.39.186","","","","","","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"380","","1","sr-Latn","2019-11-04 09:05:35","2019-11-04 09:05:35","34.234.54.252","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"381","2019-11-04 16:34:32","1","sr-Latn","2019-11-04 16:19:35","2019-11-04 16:34:32","93.87.219.188","Ženski","Drugo","Ovo mi je prvi put","Između 5 i 15 minuta","Veoma pozitivan","61","","","","","","","","","","","","","","Potpuno se slažem","Potpuno se slažem","Uglavnom se slažem","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","Uopšte se ne slažem","Potpuno se slažem","Potpuno se slažem","Uglavnom se slažem","Nedolučan/na sam","Potpuno se slažem","Potpuno se slažem","","","","","","","897.52","","","","","","","","","","","","","","","","","",""
"382","","1","sr-Latn","2019-11-04 18:18:12","2019-11-04 18:18:12","93.87.123.108","","","","","","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"383","","1","sr-Latn","2019-11-05 07:56:32","2019-11-05 07:56:32","77.105.2.124","","","","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
